image_file,text
3500.jpg,बजे
3501.jpg,हुने
3502.jpg,आज्ञाकारी
3503.jpg,उभाउनुपर्छ
3504.jpg,सुनको
3505.jpg,त्यसैले
3506.jpg,स्वीकार
3507.jpg,भाग
3508.jpg,हराएर
3509.jpg,कविता
3510.jpg,कालमा
3511.jpg,क्षेत्र
3512.jpg,नेपाल
3513.jpg,भन्दा
3514.jpg,धुनमा
3515.jpg,सुरु
3516.jpg,पठादिन्छ
3517.jpg,प्रयोग
3518.jpg,क्षेत्र
3519.jpg,गई
3520.jpg,नसक्द
3521.jpg,मिठो
3522.jpg,बस्न
3523.jpg,-
3524.jpg,रोटीको
3525.jpg,चलाउने
3526.jpg,गर्छ
3527.jpg,संरक्षण
3528.jpg,भ
3529.jpg,दिंदै
3530.jpg,पछि
3531.jpg,खुसी
3532.jpg,परिवार
3533.jpg,हो।
3534.jpg,पक्षको
3535.jpg,आवश्य
3536.jpg,होला
3537.jpg,रोल
3538.jpg,जस्तै
3539.jpg,स्वर्ग
3540.jpg,हुन्
3541.jpg,रमाउॅदै
3542.jpg,बोल्न
3543.jpg,अगा
3544.jpg,मस्त
3545.jpg,हुन्थयो
3546.jpg,याएर
3547.jpg,मित्र
3548.jpg,लिएर
3549.jpg,-
3550.jpg,सकेको
3551.jpg,सुन्न
3552.jpg,वर्णन
3553.jpg,६
3554.jpg,पनि
3555.jpg,गरेका
3556.jpg,जब
3557.jpg,-
3558.jpg,डिका
3559.jpg,भएको
3560.jpg,गएर
3561.jpg,हाम्रो
3562.jpg,अब
3563.jpg,खोज्ने
3564.jpg,मिठास
3565.jpg,पाती
3566.jpg,मेरा
3567.jpg,अनन्त
3568.jpg,बन्छन
3569.jpg,गुमाइ
3570.jpg,गत
3571.jpg,रोलन
3572.jpg,ऊनको
3573.jpg,बन्न
3574.jpg,सफा
3575.jpg,खेतको
3576.jpg,अहिले
3577.jpg,देखाउदै
3578.jpg,जानकारी
3579.jpg,थलो
3580.jpg,नीको
3581.jpg,मेरो
3582.jpg,भएमा
3583.jpg,-
3584.jpg,खानाहरुको
3585.jpg,साना
3586.jpg,हुनुहुन्छ
3587.jpg,-
3588.jpg,पनि
3589.jpg,खा
3590.jpg,अनिवार्य
3591.jpg,निवेदन
3592.jpg,सर
3593.jpg,नरहेका
3594.jpg,नाम
3595.jpg,ठुला
3596.jpg,नम्बर
3597.jpg,जागिर
3598.jpg,भन्दा
3599.jpg,किला
3600.jpg,त्यसमा
3601.jpg,लाग्यो
3602.jpg,चोर
3603.jpg,आफ्नै
3604.jpg,यस्तैमा
3605.jpg,नै
3606.jpg,जसको
3607.jpg,त्यहाॅ
3608.jpg,किता
3609.jpg,ढल्के
3610.jpg,कयौ
3611.jpg,पाउनै
3612.jpg,अधिकार
3613.jpg,अ
3614.jpg,सधै
3615.jpg,समस्यामा
3616.jpg,बनस्पतिको
3617.jpg,थियो
3618.jpg,पछि
3619.jpg,वक्तित्व
3620.jpg,कृयाकलापमा
3621.jpg,यस्तो
3622.jpg,हिमालवारि
3623.jpg,रहन्छन
3624.jpg,कुनै
3625.jpg,महिला
3626.jpg,उनका
3627.jpg,उहाॅले
3628.jpg,जन्म
3629.jpg,मालहरु
3630.jpg,बेटमा
3631.jpg,झनभएको
3632.jpg,योग्य
3633.jpg,तर
3634.jpg,सपना
3635.jpg,धलिन्छ
3636.jpg,कुनै
3637.jpg,गरी
3638.jpg,हालसम्म
3639.jpg,भन्ने
3640.jpg,भौतारिरहेको
3641.jpg,यस
3642.jpg,असल
3643.jpg,सम्मान
3644.jpg,तथा
3645.jpg,एक्लै
3646.jpg,गरे
3647.jpg,पाउॅ
3648.jpg,नाटक
3649.jpg,मानिसहरु
3650.jpg,किन्नर
3651.jpg,नै
3652.jpg,गरेको
3653.jpg,आर्थ
3654.jpg,गाउँमा
3655.jpg,गर्ने
3656.jpg,प्रत्यत्न
3657.jpg,ग्रन्थमा
3658.jpg,हस्तलेखन
3659.jpg,पनि
3660.jpg,बन्छ
3661.jpg,अमेरिका
3662.jpg,प्रयोगगर्न
3663.jpg,त्यहाॅ
3664.jpg,यात्रा
3665.jpg,हुन
3666.jpg,वावुले
3667.jpg,सकिन
3668.jpg,तथा
3669.jpg,विद्यार्थी
3670.jpg,नै
3671.jpg,एउटा
3672.jpg,खाइ
3673.jpg,प्रतियोगिता
3674.jpg,खर्च
3675.jpg,सोचाइले
3676.jpg,कोटिला
3677.jpg,आवश्यक
3678.jpg,तपाइँले
3679.jpg,घरमा
3680.jpg,त्यति
3681.jpg,हासिल
3682.jpg,प्रतियोगिता
3683.jpg,पाएको
3684.jpg,दगर्दै
3685.jpg,सज्जन
3686.jpg,कोठा
3687.jpg,मान्नुहुन्छ
3688.jpg,नियन्त्रणमा
3689.jpg,अवस्थित
3690.jpg,रहेको
3691.jpg,गाउॅविकास
3692.jpg,हुदैॅन
3693.jpg,त्यसैले
3694.jpg,असल
3695.jpg,available
3696.jpg,एउटा
3697.jpg,गृहकार्य
3698.jpg,उत्घोसण
3699.jpg,पढाईको
3700.jpg,कुनाका
3701.jpg,चाहेर
3702.jpg,पानी
3703.jpg,भने
3704.jpg,कुरामा
3705.jpg,व्यक्ति
3706.jpg,हासिल
3707.jpg,बन्ने
3708.jpg,भन्यो
3709.jpg,शब्द
3710.jpg,स्पस्ट
3711.jpg,नि
3712.jpg,नाच्द
3713.jpg,लागि
3714.jpg,तवरले
3715.jpg,हामी
3716.jpg,साथीले
3717.jpg,व्यक्तिले
3718.jpg,असल
3719.jpg,सफलता
3720.jpg,झटट
3721.jpg,खानको
3722.jpg,राइजिङ
3723.jpg,तिर्न
3724.jpg,फिता
3725.jpg,शैलीगत
3726.jpg,आभ्यास
3727.jpg,यसपटक
3728.jpg,जीवनदेखि
3729.jpg,आजका
3730.jpg,प्रति
3731.jpg,सुन्न
3732.jpg,तपाईले
3733.jpg,द:खी निर्धाहरुको
3734.jpg,लुगा
3735.jpg,बेरोजगार
3736.jpg,हामी
3737.jpg,अवगत
3738.jpg,हरुले
3739.jpg,करिब
3740.jpg,खके
3741.jpg,बाटोमा
3742.jpg,सुविधा
3743.jpg,दिनभरि
3744.jpg,गए
3745.jpg,वर्ष
3746.jpg,अध्ययरत
3747.jpg,एकलत
3748.jpg,टुक्रिन
3749.jpg,सज्जन
3750.jpg,जाॅचमा
3751.jpg,बालक
3752.jpg,मात्र
3753.jpg,१९८५
3754.jpg,भाउजु
3755.jpg,मलाई
3756.jpg,सडक
3757.jpg,रुको
3758.jpg,का
3759.jpg,अन्तरास्ट्रिय
3760.jpg,फर्कियौॅ
3761.jpg,लेख्नुहोस
3762.jpg,३७६२
3763.jpg,त्यहतो
3764.jpg,छौॅ
3765.jpg,youtube
3766.jpg,सोच
3767.jpg,कारण
3768.jpg,प्रतियोगितामा
3769.jpg,लेखेको
3770.jpg,कुनै
3771.jpg,कवितामा
3772.jpg,पनि
3773.jpg,पनि
3774.jpg,मनोबलका
3775.jpg,धर्ती
3776.jpg,समा
3777.jpg,आफ्नो
3778.jpg,चाहिॅ
3779.jpg,खोलर
3780.jpg,स्कुलको
3781.jpg,देखिदैन
3782.jpg,ना
3783.jpg,भागमा
3784.jpg,तिन
3785.jpg,गित
3786.jpg,जस्ता
3787.jpg,अरुबाट
3788.jpg,वर
3789.jpg,एकै
3790.jpg,ब्याडमिन्टन
3791.jpg,लगाएत
3792.jpg,हुने
3793.jpg,गरेको
3794.jpg,मलाई
3795.jpg,हातमा
3796.jpg,दिने
3797.jpg,गरूॅ
3798.jpg,पिताको
3799.jpg,गर्नुस
3800.jpg,पत्याउन
3801.jpg,राखे
3802.jpg,कमाउन
3803.jpg,स्थानीयनि
3804.jpg,जाँदा
3805.jpg,-
3806.jpg,देउराली
3807.jpg,देखी
3808.jpg,गर्ने
3809.jpg,खराब
3810.jpg,छोडेर
3811.jpg,गृहकार्य
3812.jpg,जना
3813.jpg,वर्ष
3814.jpg,रूपमा
3815.jpg,जगमा
3816.jpg,पक्का
3817.jpg,बासी
3818.jpg,कुरा
3819.jpg,एउटैले
3820.jpg,पनि
3821.jpg,प्रत्यागमन
3822.jpg,छैन
3823.jpg,पनि
3824.jpg,पददै
3825.jpg,प्रयोग
3826.jpg,पर्यटकीय
3827.jpg,आफ्नो
3828.jpg,संस्थान
3829.jpg,शब्दले
3830.jpg,जस्ता
3831.jpg,उसलाई
3832.jpg,दुई
3833.jpg,आ
3834.jpg,मैले
3835.jpg,उज्ज्वल
3836.jpg,एउटा
3837.jpg,प्रकृति
3838.jpg,तपाई
3839.jpg,बिषयमा
3840.jpg,उनको
3841.jpg,कविता
3842.jpg,नेपाली
3843.jpg,रामु
3844.jpg,तपाईलाई
3845.jpg,जना
3846.jpg,राखे
3847.jpg,यात्राला
3848.jpg,गर्यौ।  यस
3849.jpg,देखिदैन
3850.jpg,दिन
3851.jpg,गर्नुअघि
3852.jpg,खराब
3853.jpg,छोड्नु
3854.jpg,पछि
3855.jpg,छात्रावृत्ति
3856.jpg,हाजिर
3857.jpg,तर
3858.jpg,कसैले
3859.jpg,वर्ग
3860.jpg,आमा
3861.jpg,आफ्नो  नै
3862.jpg,विषयमा
3863.jpg,काममा
3864.jpg,ढवाङ
3865.jpg,हेर्नोस
3866.jpg,बढे
3867.jpg,हाल्ने
3868.jpg,प्राङगडमा
3869.jpg,-
3870.jpg,आवाज
3871.jpg,सुमघुर
3872.jpg,शुभचिन्तक
3873.jpg,सक्छन
3874.jpg,नाना
3875.jpg,हाॅ
3876.jpg,नुपर्दा
3877.jpg,भविष्यको
3878.jpg,हो
3879.jpg,कविले
3880.jpg,लाई
3881.jpg,उसको
3882.jpg,गॊरा
3883.jpg,सफलता
3884.jpg,कुरा
3885.jpg,नाम
3886.jpg,कि
3887.jpg,कस्ता
3888.jpg,लाग्दा
3889.jpg,रहेका
3890.jpg,रहेछ
3891.jpg,भाॅडो
3892.jpg,यतिको
3893.jpg,माफि
3894.jpg,उसलाई
3895.jpg,रातभरि
3896.jpg,माथि
3897.jpg,पढाई
3898.jpg,भएकाले
3899.jpg,यस्तोल
3900.jpg,तुलना
3901.jpg,रमाउॅछ
3902.jpg,आमा
3903.jpg,गोरा जति
3904.jpg,राख्नुभयो
3905.jpg,कक्षा
3906.jpg,बाॅधेको
3907.jpg,पनि
3908.jpg,बताएका
3909.jpg,दुरुपयोग
3910.jpg,निधो
3911.jpg,बजेको
3912.jpg,दाजु
3913.jpg,भएका
3914.jpg,राखी
3915.jpg,खाए
3916.jpg,दाह
3917.jpg,हुने
3918.jpg,कयौॅ
3919.jpg,त्यसैगरी
3920.jpg,कही
3921.jpg,सोमबार
3922.jpg,आएर
3923.jpg,अझै
3924.jpg,ग
3925.jpg,सुनेको
3926.jpg,यसैले
3927.jpg,स्वर्ग
3928.jpg,Date:
3929.jpg,व्यक्तिहरुका
3930.jpg,नासमा
3931.jpg,झस्कना
3932.jpg,लटरम्म
3933.jpg,भरिको
3934.jpg,मा
3935.jpg,गरेकी
3936.jpg,अनुरोध
3937.jpg,गर्ने
3938.jpg,कविता
3939.jpg,सम्झ
3940.jpg,पढाईमा
3941.jpg,हुन्
3942.jpg,नाम
3943.jpg,देवकुमारी
3944.jpg,बनाएका
3945.jpg,लागेको
3946.jpg,विलासी
3947.jpg,कायम
3948.jpg,पुराना
3949.jpg,पुग्ने
3950.jpg,Best
3951.jpg,भएका
3952.jpg,पास
3953.jpg,घर
3954.jpg,परिक्षामा
3955.jpg,विद्यार्थी
3956.jpg,बाध्यभएका
3957.jpg,भएको
3958.jpg,भन्दैन
3959.jpg,साध
3960.jpg,गरेर
3961.jpg,भएका
3962.jpg,जाॅचमा
3963.jpg,कति
3964.jpg,सम
3965.jpg,कविले
3966.jpg,नेपालीको
3967.jpg,धन्काएर
3968.jpg,कहि
3969.jpg,बाटोमा
3970.jpg,ठानेनन
3971.jpg,गर्दछु
3972.jpg,छन्
3973.jpg,भएका
3974.jpg,चाहि
3975.jpg,कक्षा
3976.jpg,राख्थे
3977.jpg,चेस
3978.jpg,गते
3979.jpg,एउटा
3980.jpg,मलाई
3981.jpg,शान्ति
3982.jpg,भ्रमण
3983.jpg,मार्फत
3984.jpg,हजुरको
3985.jpg,खराब
3986.jpg,एक्लै
3987.jpg,माध्यमिक
3988.jpg,चल
3989.jpg,प्रतिक्रिया
3990.jpg,भने
3991.jpg,हॊओस
3992.jpg,महान
3993.jpg,भए
3994.jpg,वैशाख
3995.jpg,बासॅ
3996.jpg,वर्ष
3997.jpg,रोदनहरुको
3998.jpg,गर्यौॅ
3999.jpg,पठाएकी
4000.jpg,अझै
4001.jpg,माया
4002.jpg,अनिद्रामा
4003.jpg,भएक
4004.jpg,कवितामा
4005.jpg,बाध्य
4006.jpg,मानवी
4007.jpg,थिए
4008.jpg,पाउनु
4009.jpg,दिपलोमा
4010.jpg,शोभा
4011.jpg,तपाईले
4012.jpg,कविले
4013.jpg,प्रतिवेदन
4014.jpg,सुरुवात
4015.jpg,न्याय
4016.jpg,हुन्
4017.jpg,एउटा
4018.jpg,छात्रावृत्ति
4019.jpg,हिमाल
4020.jpg,थाहा
4021.jpg,लगाउॅछु
4022.jpg,कहिल्ये
4023.jpg,आफुले
4024.jpg,हस्तबहादुर
4025.jpg,समाउॅदै
4026.jpg,तपाईका
4027.jpg,हामी
4028.jpg,स्वर्ग
4029.jpg,लाग्छ
4030.jpg,आऒस
4031.jpg,कारण
4032.jpg,बारेमा
4033.jpg,बारेमा
4034.jpg,भइहाल्थ्यो
4035.jpg,नेपाली
4036.jpg,निम्ति
4037.jpg,दुई
4038.jpg,सिक्छो
4039.jpg,सुन्न
4040.jpg,यसरी
4041.jpg,गरे
4042.jpg,भयौ
4043.jpg,तपाईका
4044.jpg,कमुन
4045.jpg,हुन्
4046.jpg,के
4047.jpg,नेपालको
4048.jpg,लागेको
4049.jpg,छैन
4050.jpg,गोराहरूले
4051.jpg,क्षेत्रमा
4052.jpg,-
4053.jpg,त्याई
4054.jpg,छैन
4055.jpg,गरेर
4056.jpg,रहेका
4057.jpg,सन्तुषट
4058.jpg,-
4059.jpg,तथा
4060.jpg,दुलाहा हुने
4061.jpg,गरिएको
4062.jpg,चोर्ने
4063.jpg,होइन
4064.jpg,थिए
4065.jpg,भए
4066.jpg,सबैलाई
4067.jpg,त्यस्तो
4068.jpg,मुखबाट
4069.jpg,बनिन्छ
4070.jpg,-
4071.jpg,ठ्याक्कै
4072.jpg,wishes
4073.jpg,अहिले
4074.jpg,फेला
4075.jpg,सफल
4076.jpg,थियो
4077.jpg,ल्याइस
4078.jpg,मा
4079.jpg,दौडमा
4080.jpg,हौसला
4081.jpg,उहाॅबाट
4082.jpg,काममा
4083.jpg,गर्नुपर्ने
4084.jpg,नेपाल
4085.jpg,हजुरकै
4086.jpg,मलाई
4087.jpg,सबै
4088.jpg,गरेका
4089.jpg,चोरी
4090.jpg,भएकामा
4091.jpg,टेम्बु
4092.jpg,अपवाद
4093.jpg,क्षेत्रमा
4094.jpg,सुन्नु
4095.jpg,पिडा
4096.jpg,-
4097.jpg,हजुरको
4098.jpg,लेख्न
4099.jpg,राम्रो
4100.jpg,कविले
4101.jpg,मलाई
4102.jpg,मन
4103.jpg,गराउॅथे
4104.jpg,पनि
4105.jpg,दिने
4106.jpg,लागेर
4107.jpg,हुन्छ
4108.jpg,विवरण
4109.jpg,सुन्न
4110.jpg,आत्माले
4111.jpg,असल
4112.jpg,कविताको
4113.jpg,काममा
4114.jpg,तेरो
4115.jpg,बुझेन
4116.jpg,सद्रे
4117.jpg,हाम्रा
4118.jpg,दुङगोबाट
4119.jpg,छाक
4120.jpg,डिङ
4121.jpg,तपाइका
4122.jpg,the
4123.jpg,हाम्रा
4124.jpg,पूर्वीय
4125.jpg,चोर
4126.jpg,उच्च
4127.jpg,दक्षिण
4128.jpg,भने
4129.jpg,उतीण
4130.jpg,ढुङगामा
4131.jpg,सत्ने
4132.jpg,भन
4133.jpg,गितको
4134.jpg,निर्मला
4135.jpg,त्यसैले
4136.jpg,कुरा
4137.jpg,सुधा
4138.jpg,कुरा
4139.jpg,जस्तै
4140.jpg,बढी
4141.jpg,विका
4142.jpg,रामुको
4143.jpg,घरको
4144.jpg,सम्मान
4145.jpg,हजुरले
4146.jpg,राम्रा
4147.jpg,आस्तित्व
4148.jpg,पनि
4149.jpg,ससपटक
4150.jpg,मन्तव्य
4151.jpg,हास्दै
4152.jpg,सुनको
4153.jpg,बिते
4154.jpg,खासै
4155.jpg,जुन
4156.jpg,मालती
4157.jpg,मैले
4158.jpg,स्वभाव
4159.jpg,अब
4160.jpg,जाऊॅ
4161.jpg,नपाएका
4162.jpg,मिठो
4163.jpg,भएपनि
4164.jpg,राम्रा
4165.jpg,अंशमा
4166.jpg,मुखबाट
4167.jpg,अरु
4168.jpg,खेल्थेॅ
4169.jpg,रको
4170.jpg,कवितामा
4171.jpg,दाजुले
4172.jpg,upcommity
4173.jpg,विद्यार्थी
4174.jpg,घिमिरे
4175.jpg,त्रिपाठी
4176.jpg,उसकी
4177.jpg,मेहनत
4178.jpg,लागिन
4179.jpg,स्वर्ग
4180.jpg,अहिले
4181.jpg,चाहन्छ
4182.jpg,आफ्ना
4183.jpg,तराइलाई
4184.jpg,चोर
4185.jpg,गुरुबा
4186.jpg,त्यस्तो
4187.jpg,जाबो
4188.jpg,सडकमा
4189.jpg,प्रकाश
4190.jpg,भनेझै
4191.jpg,पर्छ
4192.jpg,राष्ट्रकवि
4193.jpg,नभन्नुहोस
4194.jpg,पडाइमा
4195.jpg,ध्यान
4196.jpg,टासिएर
4197.jpg,परेको
4198.jpg,for
4199.jpg,कर्णदार
4200.jpg,प्रशस्त
4201.jpg,नढाॅटि
4202.jpg,रातोदिन
4203.jpg,भलिबल
4204.jpg,शोभाका
4205.jpg,प्रस्तुति
4206.jpg,फर्केर
4207.jpg,हुन्छ
4208.jpg,प्रकट
4209.jpg,तपाईले
4210.jpg,उपहार
4211.jpg,नत्र
4212.jpg,तान्न
4213.jpg,आवाज
4214.jpg,आगामी
4215.jpg,आफ्नो
4216.jpg,माधुर्य
4217.jpg,अगाडी
4218.jpg,पढाइ
4219.jpg,हन
4220.jpg,मुसुमुसु
4221.jpg,सपुत
4222.jpg,छोराछोरीलाई
4223.jpg,चेतना
4224.jpg,मलाई
4225.jpg,पढथ्यो
4226.jpg,थापा
4227.jpg,उभिएर
4228.jpg,उपहार
4229.jpg,साथीहरु
4230.jpg,नेपालै
4231.jpg,निम्ति
4232.jpg,जाॅऊ
4233.jpg,आजको
4234.jpg,गर्नुपर्छ
4235.jpg,भएको
4236.jpg,भन्न
4237.jpg,काम
4238.jpg,गित
4239.jpg,कुराहरु
4240.jpg,सफल
4241.jpg,पर्छ।
4242.jpg,उल्का
4243.jpg,आँखामा
4244.jpg,हामीले
4245.jpg,परम्पराका
4246.jpg,बनाउन
4247.jpg,ढङगामा
4248.jpg,कति
4249.jpg,सिक्नुपर्छ
4250.jpg,अस्तित्वकै
4251.jpg,सम्झनभयो
4252.jpg,कमलको
4253.jpg,आमा
4254.jpg,अभिभावकले
4255.jpg,पाईन्छ
4256.jpg,हो ?
4257.jpg,पटयाउन
4258.jpg,दिनप्रति
4259.jpg,अथवा
4260.jpg,उनीहरुले
4261.jpg,छैन
4262.jpg,टडकारै
4263.jpg,बैनी
4264.jpg,पालना
4265.jpg,पाइन्छ
4266.jpg,रोगी
4267.jpg,पुगिन
4268.jpg,आज
4269.jpg,कारणले
4270.jpg,यसलाई
4271.jpg,समातेर
4272.jpg,हामीहरु
4273.jpg,संस्कार
4274.jpg,सङग्रह
4275.jpg,लागेकी
4276.jpg,अझै
4277.jpg,हाँगाहरु
4278.jpg,दिएनन्
4279.jpg,छौॅ
4280.jpg,सन्देश
4281.jpg,कवितामा
4282.jpg,भन्छ
4283.jpg,भएको
4284.jpg,फुटकर
4285.jpg,हेर्दा
4286.jpg,शकुन्तला
4287.jpg,गित
4288.jpg,भुमि
4289.jpg,link
4290.jpg,सुन्दर
4291.jpg,पनि
4292.jpg,मेटीदैन
4293.jpg,शब्द
4294.jpg,देशभक्ति
4295.jpg,शरिरक
4296.jpg,दिएर
4297.jpg,click
4298.jpg,क्रममा
4299.jpg,पटक
4300.jpg,हाम्रो
4301.jpg,मिठो
4302.jpg,कुरालाई
4303.jpg,कॅयौ
4304.jpg,गर्नुभएको
4305.jpg,भन्दा
4306.jpg,जगमा
4307.jpg,भयो
4308.jpg,पूर्वीय
4309.jpg,हजुरको
4310.jpg,कविताको
4311.jpg,वालिका
4312.jpg,अस्तित्व
4313.jpg,उहाॅको
4314.jpg,आदिलाई
4315.jpg,सुनेॅ
4316.jpg,सशक्त
4317.jpg,विहानको
4318.jpg,पुर्खाको
4319.jpg,धेरै
4320.jpg,झल्केको
4321.jpg,हेर्न
4322.jpg,अश्वान्यमा
4323.jpg,गित
4324.jpg,रहेको
4325.jpg,हुनुपर्छ
4326.jpg,ढङगले
4327.jpg,पाइन
4328.jpg,सबैजना
4329.jpg,गित
4330.jpg,पूर्वीय
4331.jpg,धन्य
4332.jpg,गएका
4333.jpg,हजुरले
4334.jpg,लगायत
4335.jpg,बसेका
4336.jpg,रुपमा
4337.jpg,आज
4338.jpg,पाइन्छ।
4339.jpg,फरक
4340.jpg,धिमिरे
4341.jpg,कति
4342.jpg,प्रकाश
4343.jpg,कविता
4344.jpg,नामक
4345.jpg,टल्कने
4346.jpg,राष्ट्रभाव
4347.jpg,फल्ने
4348.jpg,उहाॅले
4349.jpg,गराउन
4350.jpg,सक्छौॅ
4351.jpg,पापिनी
4352.jpg,त्यसैगरी
4353.jpg,कविता
4354.jpg,उनका
4355.jpg,वर्णण
4356.jpg,साथै
4357.jpg,सौन्दर्य
0.jpg,फल्ने
